CODE;PRODUCTO;TIPO_CARROCERIA;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;EDAD_COCHE;COSTE_VENTA;km_anno;Mas_1_coche;Revisiones;Edad Cliente;Tiempo
CLI18699;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Autonomo;Vizcaya;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;8.2;3783;13730;0;7;46;0
CLI15032;B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Alicante;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3.04;1750;15991;0;2;59;0
CLI40714;D;TIPO6;FUEL 2;Alta;M;Financiera Marca;CASADO;M;Empresa;Guipuzcua;SI;NO;NO;Alto;SI;No;NO;2.43;9000;18903;1;1;45;9
CLI30798;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Granada;NO;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;7.94;793;14382;0;7;49;0
CLI41552;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;Medio;SI;Averia muy grave;SI;2.79;3605;26234;1;2;43;10
CLI5771;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;9.6;2340;19195;1;9;58;8
CLI28905;H;TIPO7;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Barcelona;NO;NO;SI;NA;NO DATA;No;NO;1.37;1897;0;0;1;40;0
CLI19325;C;TIPO4;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Asturias;NO;NO;NO;NA;NO DATA;No;SI;8.67;3069;24235;0;6;42;0
CLI56556;I;TIPO7;FUEL 2;Alta;A;Contado;CASADO;F;Empresa;Pontevedra;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2.14;1829;0;0;0;46;0
CLI286;A;TIPO1;FUEL 1;Baja;M;Financiera Banco;SOLTERO;M;Empresa;Pontevedra;SI;NO;NO;Medio;SI;No;SI;2.12;2892;21166;1;1;51;9
CLI211;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;La Rioja;SI;NO;SI;Medio-Bajo;NO DATA;Averia muy grave;SI;2.14;1376;0;0;0;22;0
CLI4253;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Sevilla;NO;NO;NO;Medio;NO DATA;Averia grave;NO;8.51;3373;9105;0;7;49;0
CLI53458;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Gerona;NO;NO;NO;Alto;NO DATA;No;NO;1.77;1829;0;0;1;39;0
CLI14001;B;TIPO6;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Vizcaya;SI;NO;NO;NA;SI;No;NO;3.63;3453;15221;1;2;52;8
CLI1558;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Lacoruna;NO;NO;NO;Alto;SI;No;NO;2.63;2118;12759;1;2;41;6
CLI52527;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Albacete;SI;NO;NO;Alto;SI;No;NO;2.48;2727;5679;1;2;45;5
CLI32401;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Autonomo;Leon;SI;NO;NO;NA;NO DATA;Averia muy grave;SI;6.55;0;16882;0;5;37;0
CLI3936;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;8.79;2145;15834;0;7;60;0
CLI30618;J;TIPO7;FUEL 1;Alta;M;Financiera Marca;SOLTERO;M;Autonomo;Lerida;NO;NO;NO;Medio;SI;Averia leve;SI;9.43;1159;17351;1;6;43;6
CLI7488;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Leon;NO;NO;NO;Alto;NO DATA;No;NO;8.53;2699;0;0;5;32;0
CLI57603;E;TIPO2;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;5.34;3025;5307;1;4;60;6
CLI1373;A;TIPO1;FUEL 1;Baja;M;Otros;SOLTERO;M;Empresa;Murcia;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1.88;1590;0;0;1;32;0
CLI42205;D;TIPO8;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;NA;NO DATA;No;NO;1.51;4751;0;0;0;48;0
CLI24517;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;F;Empresa;Murcia;NO;NO;NO;Medio-Bajo;SI;No;NO;8.92;512;12528;0;8;41;0
CLI1825;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Vizcaya;NO;NO;NO;Medio;SI;No;NO;2.7;1750;8008;0;2;41;0
CLI35906;D;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;9.06;578;22105;0;9;50;0
CLI34726;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Santa Cruz de Tenerife;SI;NO;NO;NA;SI;Averia muy grave;SI;9.59;0;27398;0;9;43;0
CLI44341;I;TIPO7;FUEL 2;Media;M;Financiera Banco;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia leve;SI;4.27;1141;17321;1;4;47;6
CLI7332;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;8.54;1871;0;1;5;50;3
CLI32514;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Vizcaya;NO;NO;NO;Medio;SI;Averia muy grave;SI;6.59;0;16388;0;3;41;0
CLI25052;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;9.62;828;4439;1;5;60;3
CLI42478;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Baleares;SI;NO;NO;Alto;SI;Averia leve;NO;4.6;828;20113;1;2;58;6
CLI14930;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Cordoba;SI;NO;NO;Alto;SI;No;NO;2.85;2464;9604;1;2;49;6
CLI9250;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Pontevedra;SI;SI;NO;Medio;NO DATA;No;NO;7.76;4038;6846;1;7;37;7
CLI42671;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio;SI;Averia grave;NO;4.04;1098;14344;0;2;42;0
CLI48218;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Funcionario;Guipuzcua;NO;NO;NO;Medio;SI;No;NO;2.46;1903;9462;0;2;58;0
CLI51618;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Vizcaya;SI;NO;NO;Alto;SI;Averia leve;NO;3.2;2727;13630;0;3;53;0
CLI6267;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;9.24;4259;8311;0;9;48;0
CLI34755;D;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio;NO DATA;Averia grave;NO;9.6;0;8941;0;7;59;0
CLI41005;D;TIPO6;FUEL 1;Alta;A;Contado;CASADO;M;Empresa;Huelva;SI;NO;NO;Otros;NO DATA;No;NO;2.02;4670;0;1;1;68;6
CLI57894;F;TIPO3;FUEL 1;Alta;M;Contado;SOLTERO;M;Empresa;Salamanca;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;8.17;4633;5161;1;7;50;7
CLI14942;B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Baleares;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;3.1;1750;0;0;2;60;0
CLI50729;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Barcelona;SI;NO;SI;NA;NO DATA;No;NO;1.51;2648;0;0;1;35;0
CLI38679;D;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;7.09;2475;27093;0;6;55;0
CLI50965;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Autonomo;Burgos;NO;NO;SI;NA;NO DATA;No;NO;1.35;2648;0;0;1;60;0
CLI42342;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia grave;SI;5.55;751;20707;0;4;43;0
CLI10237;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;8.22;1684;13888;0;6;61;0
CLI44193;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Funcionario;Madrid;NO;SI;NO;NA;SI;Averia grave;NO;4.45;2539;29068;1;2;40;10
CLI23804;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;7.95;613;8467;0;7;44;0
CLI26720;A;TIPO1;FUEL 1;Baja;A;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;Averia leve;SI;2.93;3669;7418;0;2;49;0
CLI26282;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Malaga;NO;NO;NO;Medio;SI;No;NO;7.28;1595;7328;0;6;45;0
CLI29653;H;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Santa Cruz de Tenerife;NO;NO;SI;Alto;NO DATA;No;NO;1.88;2133;0;0;1;43;0
CLI56083;I;TIPO7;FUEL 2;Alta;A;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;NA;SI;Averia grave;NO;4.45;1098;22356;0;4;40;0
CLI34437;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Vizcaya;SI;NO;NO;Medio;SI;No;SI;8.06;1465;2550;0;8;52;0
CLI50545;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Jaen;NO;NO;SI;NA;NO DATA;No;NO;1.66;2648;0;0;1;65;0
CLI21751;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;2.23;5049;0;1;1;39;7
CLI4610;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio;NO DATA;No;NO;9.44;3866;23347;0;5;44;0
CLI52897;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Funcionario;Alicante;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;2.31;2727;0;0;2;62;0
CLI25018;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;F;Empresa;Alicante;SI;NO;NO;NA;SI;Averia muy grave;SI;9.59;1380;9754;1;4;41;5
CLI17905;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia leve;NO;9.18;2869;11868;0;7;43;0
CLI37585;D;TIPO8;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Gerona;SI;NO;NO;NA;SI;Averia muy grave;SI;9.28;0;14907;0;9;39;0
CLI57627;E;TIPO2;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Pontevedra;NO;NO;NO;Alto;SI;No;SI;4.55;2815;17839;1;2;60;8
CLI23847;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;M;Empresa;Lacoruna;NO;SI;NO;Medio-Bajo;NO DATA;No;NO;7.19;2854;11543;0;5;40;0
CLI21676;C;TIPO4;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Salamanca;NO;NO;NO;Alto;NO DATA;No;NO;2.62;5927;0;0;1;59;0
CLI52916;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;F;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;2.23;3571;13546;1;2;38;8
CLI52053;I;TIPO7;FUEL 2;Media;A;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia leve;NO;2.11;1829;0;1;1;30;3
CLI36086;D;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Alava;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;8.91;0;9416;1;8;61;3
CLI32204;J;TIPO7;FUEL 2;Alta;M;Financiera Marca;CASADO;M;Funcionario;Madrid;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;6.59;2219;10563;0;5;49;0
CLI49872;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;SI;NA;NO DATA;No;NO;1.7;2854;0;1;0;61;4
CLI49631;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;No;NO;1.93;5026;0;1;2;53;7
CLI51273;I;TIPO7;FUEL 2;Media;A;Contado;CASADO;F;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia muy grave;SI;4.37;1098;16205;0;2;54;0
CLI38530;D;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Alicante;SI;NO;NO;Medio-Bajo;SI;Averia grave;SI;6.78;2294;16816;0;5;58;0
CLI16131;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Malaga;SI;NO;NO;NA;SI;Averia leve;NO;3.44;5890;32208;1;0;61;8
CLI1315;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;M;Empresa;Zaragoza;NO;NO;NO;NA;NO DATA;No;SI;1.72;1590;0;0;0;25;0
CLI11855;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Pontevedra;SI;SI;NO;Alto;NO DATA;No;SI;7.36;2134;13685;1;4;57;6
CLI49593;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Madrid;SI;NO;SI;Medio;NO DATA;No;NO;1.9;1903;0;1;2;46;3
CLI45601;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Madrid;SI;NO;NO;NA;SI;Averia grave;NO;3.4;1903;15582;0;2;42;0
CLI31451;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;F;Funcionario;Pontevedra;SI;SI;NO;Alto;NO DATA;Averia muy grave;SI;7.36;0;14590;0;7;45;0
CLI8335;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Lacoruna;NO;NO;NO;NA;SI;No;NO;8.04;1684;14720;0;7;53;0
CLI17822;C;TIPO4;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;NA;NO DATA;Averia grave;NO;9.48;3067;8658;0;6;51;0
CLI55214;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Vizcaya;SI;NO;NO;Medio-Bajo;SI;No;NO;2.59;1829;20258;0;2;39;0
CLI19423;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Lacoruna;NO;NO;NO;Alto;SI;Averia grave;NO;9.59;2098;17686;0;5;55;0
CLI41139;D;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;Medio;NO DATA;No;NO;1.93;5546;0;1;1;45;7
CLI14726;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Valencia;SI;NO;NO;Medio-Bajo;SI;No;NO;3.64;3453;5547;0;3;60;0
CLI49992;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;1.76;2648;0;0;1;51;0
CLI34799;D;TIPO1;FUEL 1;Media;M;Contado;EN PAREJA;M;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia muy grave;SI;9.36;0;11437;1;6;55;4
CLI13484;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Valladolid;NO;SI;NO;Medio;SI;Averia muy grave;SI;4.01;5603;22625;0;2;38;0
CLI3420;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;NA;NO DATA;No;NO;1.24;2585;0;0;1;58;0
CLI16113;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Asturias;SI;NO;NO;Medio-Bajo;SI;Averia leve;NO;3.54;4593;18357;1;3;62;10
CLI20247;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Funcionario;Alava;NO;NO;NO;Alto;NO DATA;Averia grave;NO;9.67;4841;11020;0;9;40;0
CLI28622;H;TIPO7;FUEL 1;Media;M;Financiera Marca;OTROS;M;Empresa;Las Palmas;NO;NO;SI;NA;NO DATA;Averia grave;NO;1.54;2081;0;0;0;44;0
CLI55126;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;2.9;2727;10021;1;1;26;6
CLI1697;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;2.73;2464;14269;0;2;70;0
CLI55538;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;NA;NO DATA;No;NO;1.35;2574;0;0;0;22;0
CLI41830;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Castellon;NO;NO;SI;NA;NO DATA;No;NO;1.65;4909;0;0;1;30;0
CLI29047;H;TIPO7;FUEL 1;Media;A;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;2.04;1317;0;0;2;62;0
CLI3105;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Castellon;NO;NO;SI;NA;NO DATA;No;NO;1.63;3242;0;0;0;56;0
CLI30341;H;TIPO7;FUEL 1;Media;A;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;1.81;1317;0;0;1;67;0
CLI38303;D;TIPO1;FUEL 2;Alta;M;Contado;CASADO;F;Empresa;Malaga;SI;SI;NO;Medio;SI;Averia grave;NO;6.01;4497;11374;0;4;25;0
CLI18427;C;TIPO4;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;8.76;2103;10656;0;7;31;0
CLI32422;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;F;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;6.59;0;0;0;3;36;0
CLI6068;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Funcionario;Pontevedra;SI;NO;NO;Alto;NO DATA;Averia grave;NO;9.68;2545;16664;1;6;52;7
CLI10524;B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;F;Empresa;Valladolid;NO;NO;NO;Medio;SI;Averia muy grave;SI;7.6;2134;18439;0;6;41;0
CLI24543;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;F;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;8.35;1233;0;0;4;18;0
CLI843;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Valencia;NO;NO;SI;NA;NO DATA;No;NO;1.4;2169;0;0;0;30;0
CLI37931;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Medio;NO DATA;Averia muy grave;SI;6.51;4451;4678;0;3;40;0
CLI36416;D;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia leve;NO;8.2;1525;12542;0;4;60;0
CLI57980;K;TIPO7;FUEL 1;Alta;A;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;No;NO;2.03;828;0;1;2;69;2
CLI31661;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Gerona;NO;SI;NO;Medio;NO DATA;Averia grave;NO;7.12;0;9833;0;6;45;0
CLI9666;B;TIPO1;FUEL 2;Media;M;Contado;OTROS;F;Empresa;Barcelona;NO;NO;NO;NA;NO DATA;No;NO;7.37;2970;17354;1;7;40;8
CLI37174;D;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Cadiz;SI;NO;NO;NA;SI;No;NO;9.47;1162;9488;1;9;53;5
CLI32158;J;TIPO7;FUEL 2;Alta;M;Financiera Banco;SOLTERO;F;Empresa;Lacoruna;NO;SI;NO;NA;NO DATA;Averia grave;NO;6.76;2158;19222;0;6;62;0
CLI22269;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;F;Funcionario;Las Palmas;NO;NO;NO;Alto;NO DATA;No;NO;8.2;1233;0;1;5;22;3
CLI42089;D;TIPO8;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Malaga;SI;NO;NO;Alto;SI;No;NO;2.29;4670;35103;1;2;38;7
CLI36564;D;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Baleares;NO;NO;NO;Medio;NO DATA;No;NO;9.62;0;9303;0;9;50;0
CLI11633;B;TIPO6;FUEL 1;Media;M;Financiera Banco;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;5.76;5012;14793;0;4;41;0
CLI1091;A;TIPO1;FUEL 1;Baja;A;Contado;CASADO;M;Empresa;Barcelona;NO;NO;SI;NA;NO DATA;No;NO;1.42;2385;0;1;0;18;4
CLI6754;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Baleares;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;8.44;3207;17736;0;4;61;0
CLI2464;B;TIPO6;FUEL 1;Media;A;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;1.96;1684;22561;0;1;41;0
CLI24671;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia leve;NO;7.96;613;913;0;8;41;0
CLI19918;C;TIPO4;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Burgos;SI;SI;NO;NA;NO DATA;No;NO;7.93;2013;19483;0;5;55;0
CLI42960;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;F;Empresa;Malaga;NO;NO;NO;Alto;SI;No;NO;3.04;1829;8108;1;1;48;5
CLI56759;I;TIPO7;FUEL 2;Alta;A;Financiera Marca;CASADO;M;Empresa;Baleares;SI;NO;SI;NA;NO DATA;No;NO;1.76;1829;0;0;1;21;0
CLI3132;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Granada;NO;NO;NO;NA;NO DATA;No;NO;1.5;2662;0;0;1;45;0
CLI34024;D;TIPO6;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;SI;NO;Medio;NO DATA;No;NO;7.36;3991;12410;0;4;58;0
CLI17939;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Burgos;NO;NO;NO;Medio-Bajo;SI;No;SI;8.88;2593;9125;0;4;61;0
CLI29284;H;TIPO7;FUEL 1;Media;A;Contado;OTROS;M;Empresa;Barcelona;NO;NO;NO;NA;NO DATA;No;NO;1.64;1317;0;0;0;53;0
CLI41079;D;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Vizcaya;NO;NO;NO;Medio;SI;No;NO;2.52;4339;20429;0;2;45;0
CLI55205;I;TIPO7;FUEL 2;Media;M;Otros;OTROS;F;Autonomo;Barcelona;NO;NO;NO;Alto;SI;Averia muy grave;SI;2.51;2690;18489;0;1;49;0
CLI45778;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3.28;2799;13972;0;2;50;0
CLI950;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Malaga;NO;NO;SI;NA;NO DATA;No;NO;1.31;2169;0;0;0;32;0
CLI1484;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Sevilla;NO;NO;NO;Alto;SI;No;NO;2.68;1750;6438;1;2;62;5
CLI36345;D;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Funcionario;Granada;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;8.92;0;21686;1;4;46;6
CLI20530;C;TIPO4;FUEL 2;Media;M;Contado;OTROS;F;Empresa;Malaga;NO;NO;NO;Medio;NO DATA;No;NO;8.26;3443;5527;0;4;59;0
CLI37057;D;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;8.18;1465;12824;1;8;45;6
CLI9299;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Toledo;NO;NO;NO;Medio-Bajo;SI;No;NO;7.89;2324;9589;0;8;59;0
CLI40228;D;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Autonomo;Madrid;SI;NO;SI;Medio;SI;Averia muy grave;SI;2.24;7680;10696;1;1;44;6
CLI25127;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Funcionario;Alava;NO;NO;NO;Medio;SI;Averia muy grave;SI;9.75;0;10829;0;4;45;0
CLI16310;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia leve;NO;3.24;2510;25771;0;3;47;0
CLI35774;D;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Granada;SI;NO;NO;Medio;NO DATA;Averia grave;SI;9.17;1223;32031;1;5;50;3
CLI16673;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Madrid;NO;NO;NO;Alto;SI;No;SI;2.68;2510;23878;1;2;47;9
CLI31224;J;TIPO7;FUEL 2;Alta;M;Contado;;;Empresa;Toledo;NO;NO;NO;Alto;NO DATA;Averia grave;SI;7.51;0;50429;1;3;59;3
CLI20731;C;TIPO4;FUEL 1;Media;M;Contado;EN PAREJA;M;Empresa;Madrid;NO;SI;NO;Alto;NO DATA;No;NO;5.08;1757;16594;1;4;38;7
CLI30998;J;TIPO7;FUEL 2;Alta;M;Otros;;;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;7.68;732;20466;0;7;62;0
CLI5149;B;TIPO6;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Alicante;NO;NO;NO;NA;NO DATA;No;NO;9.4;2195;10571;0;5;48;0
CLI30714;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;7.79;2478;16859;0;4;41;0
CLI27067;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Barcelona;SI;NO;NO;Medio;SI;Averia muy grave;SI;4.27;4153;11230;0;2;40;0
CLI30100;H;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Guipuzcua;SI;NO;SI;NA;NO DATA;No;NO;1.54;1369;0;0;1;45;0
