PRODUCTO;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;COSTE_VENTA;km_anno;Revisiones;Edad Cliente;Mas_1_coche_Pred
I;FUEL 1;Alta;A;Contado;1;1;Empresa;Madrid;NO;NO;NO;;NO DATA;Averia muy grave;SI;1970;0;0;62;1
I;FUEL 1;Alta;A;Contado;1;1;Empresa;Alicante;NO;NO;NO;;NO DATA;No;NO;1970;0;0;68;1
I;FUEL 1;Alta;A;Financiera Marca;1;1;Empresa;Vizcaya;SI;NO;NO;Medio;SI;Averia leve;NO;3054;7664;1;57;0
I;FUEL 1;Alta;A;Contado;1;1;Empresa;Valencia;NO;NO;NO;Medio;NO DATA;No;NO;2048;0;2;54;0
I;FUEL 1;Alta;A;Financiera Marca;1;1;Empresa;Burgos;SI;NO;NO;Alto;NO DATA;No;NO;3054;0;2;44;0
I;FUEL 1;Alta;A;Contado;1;1;Empresa;Sevilla;NO;NO;NO;Alto;NO DATA;No;SI;2048;0;1;62;1
I;FUEL 1;Alta;A;Financiera Marca;0;1;Autonomo;Lugo;SI;NO;NO;Alto;NO DATA;No;NO;3054;0;2;24;0
I;FUEL 1;Alta;A;Financiera Marca;1;1;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;3054;0;1;41;0
I;FUEL 1;Alta;A;Contado;1;0;Empresa;Malaga;SI;NO;NO;;NO DATA;No;NO;2048;0;1;25;0
I;FUEL 1;Alta;A;Otros;1;1;Empresa;Madrid;SI;NO;NO;;NO DATA;No;NO;4000;0;1;27;0
I;FUEL 1;Alta;A;Financiera Marca;0;1;Empresa;Lacoruna;NO;NO;SI;;NO DATA;No;NO;2883;0;1;57;0
I;FUEL 1;Alta;A;Contado;0;1;Empresa;Madrid;SI;NO;NO;;NO DATA;No;NO;2048;0;1;30;0
E;FUEL 1;Media;M;Otros;1;1;Empresa;Las Palmas;SI;NO;NO;Medio;NO DATA;Averia grave;SI;1408;0;4;49;0
E;FUEL 1;Media;M;Contado;1;1;Autonomo;Santa Cruz de Tenerife;NO;NO;NO;;NO DATA;No;SI;3317;0;8;68;0
E;FUEL 1;Alta;M;Contado;1;0;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;4308;9755;7;57;0
E;FUEL 1;Alta;M;Otros;0;1;Empresa;Las Palmas;SI;NO;NO;Medio;NO DATA;Averia muy grave;SI;1099;16040;9;34;0
E;FUEL 1;Alta;M;Contado;1;0;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;1408;5550;7;56;0
E;FUEL 1;Media;M;Contado;0;1;Empresa;Tarragona;NO;NO;NO;;NO DATA;No;NO;2904;4278;4;39;0
E;FUEL 1;Media;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;2904;6949;6;54;0
E;FUEL 1;Media;M;Financiera Banco;1;0;Empresa;Toledo;SI;NO;NO;Medio-Bajo;SI;No;NO;5283;4973;2;43;1
E;FUEL 1;Media;M;Contado;1;0;Empresa;Alicante;NO;NO;NO;Alto;SI;Averia muy grave;SI;3153;4997;4;37;0
E;FUEL 1;Media;M;Contado;1;0;Empresa;Madrid;NO;NO;NO;;SI;Averia leve;NO;4674;18968;3;42;0
E;FUEL 1;Media;M;Contado;1;0;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;3153;0;2;30;1
E;FUEL 1;Alta;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia muy grave;SI;3153;23082;1;61;1
E;FUEL 1;Alta;M;Contado;1;0;Empresa;Malaga;SI;NO;NO;;NO DATA;No;NO;1641;0;0;58;0
E;FUEL 1;Alta;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;1641;0;0;67;0
E;FUEL 1;Media;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;;SI;No;NO;2461;31384;0;37;1
E;FUEL 1;Media;M;Financiera Marca;1;1;Empresa;Madrid;SI;NO;SI;Alto;NO DATA;No;NO;3388;0;1;55;0
E;FUEL 1;Media;M;Financiera Marca;1;1;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;NO;1641;0;1;33;0
E;FUEL 1;Media;M;Contado;0;0;Empresa;Malaga;NO;NO;NO;;NO DATA;No;NO;1641;0;1;70;0
K;FUEL 1;Alta;A;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;0;15497;3;43;0
K;FUEL 1;Alta;A;Contado;1;1;Empresa;Alicante;SI;NO;NO;Alto;SI;No;NO;0;1616;7;61;0
K;FUEL 1;Alta;A;Contado;0;0;Empresa;Malaga;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;0;0;1;55;0
B;FUEL 1;Media;M;Contado;1;1;Empresa;Granada;NO;NO;NO;Alto;SI;Averia grave;NO;4004;5310;4;39;0
B;FUEL 1;Media;M;Contado;1;1;Empresa;Alava;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;2365;5282;9;52;0
B;FUEL 1;Media;M;Contado;0;0;Empresa;Burgos;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;2868;8221;7;58;1
B;FUEL 1;Media;M;Contado;0;0;Funcionario;Lugo;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;5492;7101;8;54;0
B;FUEL 1;Media;M;Financiera Marca;1;1;Empresa;Vizcaya;SI;NO;NO;Alto;NO DATA;Averia grave;SI;4987;22459;7;55;1
B;FUEL 1;Media;M;Contado;0;1;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia muy grave;SI;4414;9893;4;44;1
B;FUEL 2;Media;M;Contado;0;1;Empresa;Murcia;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;5068;17982;7;62;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Lugo;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;5608;18479;7;48;0
B;FUEL 2;Media;M;Otros;0;0;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;4965;28493;4;43;1
B;FUEL 2;Media;M;Contado;1;0;Funcionario;Lacoruna;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;3386;19904;8;58;0
B;FUEL 2;Media;M;Contado;0;0;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;2569;19115;7;38;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Sevilla;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;6108;15747;6;42;1
B;FUEL 2;Media;M;Financiera Marca;1;1;Empresa;Baleares;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;SI;2827;0;6;22;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Lacoruna;SI;NO;NO;;SI;Averia muy grave;SI;4342;12430;4;45;1
B;FUEL 2;Media;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Medio;SI;Averia muy grave;SI;4107;15547;5;39;0
B;FUEL 2;Media;M;Contado;0;0;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia leve;SI;3695;10539;6;55;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;4107;22030;9;46;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;4107;4347;6;52;0
B;FUEL 2;Media;M;Otros;0;1;Empresa;Sevilla;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;4107;4947;6;49;0
B;FUEL 2;Media;M;Financiera Marca;0;0;Empresa;Cadiz;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3783;22364;9;29;1
B;FUEL 2;Media;M;Contado;1;1;Empresa;Gerona;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;7243;0;7;33;1
B;FUEL 2;Media;M;Contado;0;0;Empresa;Malaga;NO;NO;NO;;NO DATA;Averia grave;NO;4210;16649;9;43;1
B;FUEL 2;Media;M;Contado;0;1;Empresa;Lacoruna;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;2561;15972;9;39;0
B;FUEL 2;Media;M;Contado;0;0;Empresa;Valladolid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;2561;8889;8;53;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia grave;NO;2561;13402;9;40;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Malaga;NO;NO;NO;Medio;SI;Averia muy grave;SI;2092;25112;4;58;0
B;FUEL 2;Media;M;Otros;0;0;Empresa;Cordoba;NO;NO;NO;Medio-Bajo;SI;Averia leve;SI;5550;26329;7;42;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;La Rioja;NO;NO;NO;Alto;SI;Averia grave;NO;2401;19130;4;53;0
B;FUEL 2;Media;M;Otros;0;1;Empresa;Valladolid;NO;NO;NO;Alto;SI;Averia muy grave;SI;4835;26201;6;47;0
B;FUEL 2;Media;M;Financiera Marca;0;1;Empresa;La Rioja;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;4683;11520;7;39;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Alicante;SI;NO;NO;Medio;SI;Averia grave;NO;2504;8966;5;61;0
B;FUEL 2;Media;M;Contado;0;0;Empresa;Zaragoza;NO;NO;NO;Alto;NO DATA;Averia grave;NO;2561;15810;4;65;0
B;FUEL 2;Media;M;Otros;1;1;Empresa;Pontevedra;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;5756;8559;7;62;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Alava;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;3695;14735;4;60;0
B;FUEL 2;Media;M;Contado;1;0;Empresa;Granada;SI;NO;NO;Alto;SI;Averia muy grave;SI;2504;16874;7;55;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;11051;41992;4;60;1
B;FUEL 2;Media;M;Contado;1;1;Empresa;Granada;SI;NO;NO;Medio;NO DATA;Averia leve;SI;2504;20108;4;50;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Castellon;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;3489;10468;4;39;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia grave;NO;6337;12546;7;54;1
B;FUEL 2;Media;M;Contado;1;1;Empresa;Cadiz;NO;NO;NO;Medio;SI;Averia muy grave;SI;3180;17147;4;42;0
B;FUEL 1;Media;M;Financiera Marca;1;1;Empresa;Tarragona;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;2773;9075;6;62;0
B;FUEL 1;Media;M;Contado;0;1;Empresa;Murcia;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;2458;10484;5;49;0
B;FUEL 1;Media;M;Financiera Marca;0;0;Empresa;Pontevedra;NO;SI;NO;Alto;NO DATA;No;NO;5246;6626;9;52;1
B;FUEL 1;Media;M;Contado;1;0;Empresa;Barcelona;NO;NO;NO;;SI;No;NO;2458;16195;9;46;0
B;FUEL 1;Media;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;4144;11027;5;45;0
B;FUEL 1;Media;M;Otros;1;0;Empresa;Alicante;NO;NO;NO;;NO DATA;Averia grave;NO;3695;24569;7;43;0
B;FUEL 1;Media;M;Contado;1;1;Empresa;Burgos;NO;NO;NO;;NO DATA;No;NO;2458;17702;6;44;0
B;FUEL 1;Media;M;Financiera Marca;0;1;Empresa;Malaga;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;4107;0;7;56;0
B;FUEL 1;Media;M;Financiera Marca;1;1;Empresa;Baleares;SI;NO;NO;Alto;SI;Averia muy grave;SI;4004;8517;4;51;0
B;FUEL 1;Media;M;Financiera Marca;1;0;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia leve;NO;4004;8725;6;48;0
B;FUEL 1;Media;M;Otros;1;1;Empresa;Pontevedra;SI;SI;NO;Medio;NO DATA;No;SI;2468;8366;9;54;0
B;FUEL 1;Media;M;Contado;1;0;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia leve;SI;4629;9158;4;60;1
B;FUEL 1;Media;M;Financiera Marca;1;1;Empresa;Baleares;SI;NO;NO;Alto;SI;Averia muy grave;SI;2365;7185;9;61;0
B;FUEL 1;Media;M;Contado;1;0;Empresa;Gerona;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;1641;20208;5;48;0
B;FUEL 1;Media;A;Contado;0;0;Empresa;Sevilla;NO;NO;NO;;NO DATA;Averia muy grave;SI;1230;5518;8;59;0
B;FUEL 1;Media;A;Contado;1;0;Empresa;Malaga;SI;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;4630;0;5;28;1
B;FUEL 2;Media;M;Contado;0;0;Empresa;Cordoba;NO;NO;NO;Otros;SI;No;NO;1919;4647;8;55;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Toledo;NO;NO;NO;Medio-Bajo;SI;No;SI;1919;27152;7;51;0
B;FUEL 2;Media;M;Contado;1;1;Funcionario;Valencia;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;2603;9185;7;43;0
B;FUEL 2;Media;M;Financiera Marca;0;1;Empresa;Lacoruna;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;1863;16016;7;60;0
B;FUEL 2;Media;M;Financiera Marca;1;1;Empresa;Madrid;SI;SI;NO;Medio;NO DATA;No;NO;1605;22377;4;57;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Barcelona;SI;NO;NO;Otros;SI;Averia muy grave;SI;1599;18294;7;47;0
B;FUEL 2;Media;M;Financiera Marca;1;0;Empresa;Salamanca;NO;NO;NO;Medio-Bajo;NO DATA;No;SI;2932;14219;5;57;0
B;FUEL 2;Media;M;Otros;0;0;Empresa;Almeria;NO;SI;NO;;NO DATA;Averia muy grave;SI;1599;14941;6;37;0
B;FUEL 2;Media;M;Financiera Banco;0;1;Funcionario;Malaga;SI;SI;NO;Medio-Bajo;SI;No;NO;5799;16737;5;58;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;La Rioja;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;2659;8078;6;47;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Barcelona;NO;SI;NO;Medio;NO DATA;No;NO;4175;19901;3;57;0
B;FUEL 1;Media;M;Contado;1;1;Empresa;Vizcaya;NO;NO;NO;;NO DATA;No;NO;1886;11081;5;51;0
B;FUEL 1;Media;M;Financiera Marca;1;1;Empresa;Valladolid;NO;NO;NO;Alto;NO DATA;No;NO;1609;14339;4;43;0
B;FUEL 1;Media;M;Otros;1;1;Empresa;Madrid;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1538;10729;7;35;0
B;FUEL 1;Media;M;Contado;1;1;Autonomo;Santa Cruz de Tenerife;NO;NO;NO;Medio-Bajo;SI;No;SI;3543;18478;5;54;0
B;FUEL 1;Media;M;Contado;0;1;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;No;NO;3916;0;3;25;0
B;FUEL 2;Media;M;Financiera Marca;1;0;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia leve;NO;3469;14359;4;45;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Guadalajara;NO;NO;NO;Medio;NO DATA;No;NO;1779;25990;7;58;0
B;FUEL 2;Media;M;Contado;0;0;Funcionario;Valladolid;NO;NO;NO;Medio;NO DATA;Averia grave;NO;1919;22004;6;59;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;1192;8563;4;40;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;1779;15027;5;63;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Alto;SI;No;SI;1919;14108;8;51;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Madrid;SI;NO;NO;Medio;NO DATA;Averia grave;SI;3595;23489;4;54;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;3064;13577;4;52;0
B;FUEL 2;Media;M;Contado;0;0;Autonomo;Barcelona;NO;NO;NO;Medio-Bajo;SI;No;NO;1779;21220;4;51;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;2878;36307;0;38;1
B;FUEL 2;Media;M;Otros;1;1;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;SI;1779;15858;7;47;0
B;FUEL 2;Media;M;Otros;1;0;Empresa;Vizcaya;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;4235;18487;7;39;1
B;FUEL 2;Media;M;Financiera Marca;0;1;Empresa;Pontevedra;NO;SI;NO;Medio;NO DATA;No;SI;1855;16704;7;46;0
B;FUEL 2;Media;M;Contado;1;0;Empresa;Valladolid;NO;NO;NO;Alto;NO DATA;No;NO;1779;13072;5;46;0
B;FUEL 2;Media;M;Otros;1;1;Empresa;Valencia;NO;NO;NO;Alto;NO DATA;Averia grave;NO;2603;22946;7;61;0
B;FUEL 2;Media;M;Contado;0;0;Empresa;Lugo;NO;NO;NO;Alto;SI;Averia muy grave;SI;3724;16754;7;63;0
B;FUEL 2;Media;M;Contado;1;0;Empresa;Leon;NO;SI;NO;Medio-Bajo;NO DATA;No;NO;2488;15648;3;56;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;SI;2615;10498;5;54;0
B;FUEL 2;Media;M;Financiera Marca;0;0;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;No;SI;2642;17001;6;48;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Malaga;SI;NO;NO;Medio;NO DATA;No;NO;3326;30997;5;40;1
B;FUEL 2;Media;M;Financiera Banco;0;1;Empresa;Alicante;SI;NO;NO;;NO DATA;Averia leve;NO;3015;22548;3;48;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Madrid;NO;SI;NO;Medio;NO DATA;No;NO;1599;13655;6;45;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Navarra;SI;NO;NO;;SI;No;NO;4126;18823;5;50;0
B;FUEL 2;Media;M;Contado;0;0;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;SI;1599;13756;4;44;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Lacoruna;NO;SI;NO;Medio;NO DATA;No;SI;2041;12651;7;49;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Sevilla;SI;NO;NO;Alto;SI;Averia grave;NO;1398;18920;7;46;0
B;FUEL 2;Media;M;Contado;0;0;Empresa;Guipuzcua;SI;NO;NO;;SI;No;SI;3263;20667;4;57;0
B;FUEL 2;Media;M;Otros;0;0;Funcionario;Alicante;NO;NO;NO;Medio;SI;No;NO;3015;15547;3;59;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Madrid;NO;SI;NO;Medio;NO DATA;No;NO;2271;17883;4;52;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Granada;NO;NO;NO;Alto;SI;Averia muy grave;SI;2399;34881;1;39;1
B;FUEL 2;Media;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;4008;27558;4;45;0
B;FUEL 2;Media;M;Contado;1;0;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;4126;15314;4;58;0
B;FUEL 2;Media;M;Contado;1;0;Empresa;Pontevedra;NO;SI;NO;;NO DATA;No;NO;3984;5770;7;55;0
B;FUEL 2;Media;M;Contado;1;0;Empresa;Lacoruna;SI;SI;NO;;NO DATA;No;NO;3744;12118;6;57;0
B;FUEL 1;Media;M;Contado;1;1;Empresa;Malaga;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1381;16703;8;38;0
B;FUEL 1;Media;M;Contado;1;1;Empresa;Gerona;NO;NO;NO;Alto;NO DATA;No;NO;1886;0;4;26;0
B;FUEL 1;Media;M;Contado;1;1;Empresa;Zaragoza;NO;NO;NO;Alto;NO DATA;Averia grave;NO;1381;11045;8;39;1
B;FUEL 1;Media;M;Otros;1;0;Empresa;Sevilla;NO;NO;NO;Medio;NO DATA;No;NO;1886;13229;7;58;0
B;FUEL 1;Media;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;2563;8349;8;53;0
B;FUEL 1;Media;M;Contado;1;0;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;No;NO;2384;4551;4;38;0
B;FUEL 1;Media;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;2390;7024;4;56;0
B;FUEL 1;Media;M;Contado;1;1;Empresa;Murcia;NO;NO;NO;Medio-Bajo;SI;No;NO;1708;9965;4;53;0
B;FUEL 1;Media;M;Otros;0;1;Empresa;Leon;NO;NO;NO;Alto;NO DATA;No;NO;2890;7122;7;44;0
B;FUEL 1;Media;M;Otros;1;0;Empresa;Zaragoza;NO;NO;NO;Alto;SI;No;NO;1708;4592;7;58;0
B;FUEL 1;Media;M;Otros;1;0;Empresa;Malaga;SI;NO;NO;Medio;SI;No;NO;2532;4994;6;38;0
B;FUEL 1;Media;M;Contado;1;0;Empresa;Valencia;NO;NO;NO;;SI;No;NO;1708;12035;3;53;0
B;FUEL 1;Media;M;Contado;0;0;Empresa;Valencia;NO;NO;NO;Medio;SI;No;NO;2390;14699;3;38;0
B;FUEL 1;Media;M;Contado;0;1;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Alto;SI;No;NO;2164;17103;7;57;0
B;FUEL 1;Media;M;Financiera Banco;0;0;Empresa;Lacoruna;SI;NO;NO;Medio-Bajo;NO DATA;No;SI;1680;16531;6;41;0
B;FUEL 1;Media;M;Otros;0;1;Empresa;Jaen;NO;NO;NO;Alto;SI;No;NO;2032;8216;7;57;0
B;FUEL 1;Media;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2617;10628;4;36;0
B;FUEL 1;Media;M;Otros;1;1;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;3233;10833;7;57;1
B;FUEL 1;Media;M;Otros;1;1;Empresa;Valencia;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;2007;8517;4;49;0
B;FUEL 1;Media;M;Otros;1;0;Empresa;Pontevedra;NO;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;5301;3606;3;60;1
B;FUEL 1;Media;M;Contado;1;0;Empresa;Baleares;SI;SI;NO;Medio-Bajo;SI;No;NO;2016;15125;4;45;0
B;FUEL 1;Media;M;Contado;1;0;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;3574;13455;3;49;1
B;FUEL 1;Media;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;5174;5102;7;62;1
B;FUEL 1;Media;M;Financiera Banco;0;0;Empresa;Valencia;NO;NO;NO;Medio;SI;No;NO;1708;4350;7;37;0
B;FUEL 1;Media;M;Contado;0;0;Empresa;Barcelona;NO;NO;NO;;SI;No;NO;4901;10405;4;53;0
B;FUEL 1;Media;M;Financiera Banco;1;1;Empresa;Valencia;NO;NO;NO;Medio;SI;No;NO;1513;8269;5;54;0
B;FUEL 1;Media;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;6792;27155;4;51;1
B;FUEL 1;Media;M;Contado;1;1;Empresa;Madrid;NO;SI;NO;Medio;NO DATA;No;NO;4204;11147;5;47;0
B;FUEL 1;Media;M;Financiera Marca;0;1;Empresa;Alava;NO;NO;NO;Medio;SI;No;NO;3909;12636;6;54;0
B;FUEL 2;Alta;M;Contado;0;1;Empresa;Pontevedra;NO;SI;NO;;NO DATA;Averia grave;NO;1886;19512;4;51;0
B;FUEL 2;Alta;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;7143;20466;6;42;1
B;FUEL 2;Media;M;Contado;0;1;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;1538;11584;4;39;0
B;FUEL 1;Alta;M;Contado;1;1;Empresa;Barcelona;SI;SI;NO;Medio;NO DATA;Averia muy grave;SI;3490;12900;4;50;0
B;FUEL 1;Alta;M;Contado;0;1;Funcionario;Madrid;NO;NO;NO;Medio;NO DATA;No;SI;1708;8281;4;49;0
B;FUEL 1;Alta;M;Contado;0;1;Empresa;Huesca;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;1708;5443;4;46;0
B;FUEL 1;Alta;M;Contado;1;1;Funcionario;Lugo;SI;SI;NO;Alto;NO DATA;No;NO;2774;3539;4;40;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Madrid;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;3145;28518;4;41;0
B;FUEL 1;Media;M;Contado;0;1;Empresa;Pontevedra;NO;SI;NO;Medio;NO DATA;No;NO;5201;13301;4;39;0
B;FUEL 1;Media;M;Financiera Banco;1;0;Empresa;Salamanca;NO;NO;NO;Alto;SI;No;NO;5613;5687;3;58;1
B;FUEL 1;Alta;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia grave;NO;1398;9487;3;58;0
B;FUEL 2;Media;M;Otros;0;0;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;2563;21045;4;47;0
B;FUEL 2;Media;M;Contado;1;0;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia grave;NO;2561;10931;7;56;0
B;FUEL 2;Media;M;Otros;0;1;Empresa;Lacoruna;NO;SI;NO;;NO DATA;Averia muy grave;SI;1708;14513;4;55;0
B;FUEL 2;Media;M;Otros;0;1;Empresa;Lacoruna;NO;SI;NO;;NO DATA;Averia muy grave;SI;1708;14513;6;52;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Zaragoza;NO;NO;NO;Alto;NO DATA;No;NO;1708;28274;8;50;0
B;FUEL 2;Media;M;Contado;1;1;Autonomo;Las Palmas;SI;NO;NO;Medio;NO DATA;Averia muy grave;SI;1708;24833;7;44;0
B;FUEL 2;Media;M;Contado;0;0;Empresa;Ciudad Real;SI;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;1538;22911;6;40;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Alava;NO;SI;NO;Medio;NO DATA;Averia muy grave;SI;2154;20581;4;45;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Toledo;NO;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;1538;18874;5;59;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Madrid;NO;SI;NO;Medio;NO DATA;Averia grave;SI;1985;14642;6;42;0
B;FUEL 2;Media;M;Financiera Banco;1;0;Autonomo;Almeria;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;3845;35485;8;55;0
B;FUEL 2;Media;M;Otros;1;0;Empresa;Pontevedra;NO;SI;NO;Medio;NO DATA;Averia muy grave;SI;2289;11818;5;43;0
B;FUEL 2;Media;M;Contado;1;0;Empresa;Lacoruna;NO;NO;NO;;SI;Averia muy grave;SI;1513;22236;7;38;0
B;FUEL 2;Media;M;Contado;0;0;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;1513;22491;3;52;0
