CODE;PRODUCTO;TIPO_CARROCERIA;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;EDAD_COCHE;COSTE_VENTA;km_anno;Mas_1_coche;Revisiones;Edad Cliente;Tiempo
CLI14161;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Zaragoza;NO;NO;NO;Medio-Bajo;SI;No;NO;2.77;1750;20458;0;1;48;0
CLI14169;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Pontevedra;SI;NO;NO;Alto;SI;No;NO;2.64;5076;18328;1;2;45;10
CLI14170;B;TIPO6;FUEL 1;Media;M;Financiera Marca;OTROS;M;Empresa;Malaga;SI;NO;NO;Medio;SI;No;NO;3.0;2464;3709;0;2;43;0
CLI14240;B;TIPO6;FUEL 1;Media;A;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia leve;NO;3.36;2398;14913;0;3;40;0
CLI14263;B;TIPO1;FUEL 1;Baja;M;Otros;CASADO;M;Empresa;Alicante;NO;NO;NO;Alto;SI;Averia grave;NO;3.52;3590;12679;0;1;62;0
CLI14311;B;TIPO1;FUEL 1;Baja;M;Otros;CASADO;F;Empresa;Valencia;NO;NO;NO;Alto;SI;No;NO;3.76;1750;5512;0;2;60;0
CLI14332;B;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Funcionario;Valladolid;SI;NO;NO;Alto;SI;No;NO;3.65;4750;15287;1;2;61;9
CLI14333;B;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Pontevedra;SI;NO;NO;Alto;SI;No;NO;3.17;1750;3229;0;3;57;0
CLI14349;B;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Madrid;SI;SI;NO;Alto;SI;No;NO;3.91;3453;14971;1;2;54;8
CLI14367;B;TIPO1;FUEL 1;Baja;M;Financiera Marca;OTROS;F;Empresa;Santa Cruz de Tenerife;SI;NO;NO;Medio-Bajo;SI;Averia leve;NO;3.18;2464;10613;0;2;48;0
CLI14375;B;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;3.79;1750;18087;0;2;46;0
CLI14387;B;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;No;NO;3.42;4524;13666;1;2;56;9
CLI14411;B;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Vizcaya;NO;NO;NO;Medio-Bajo;SI;No;NO;3.39;1750;19479;0;2;41;0
CLI14451;B;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Sevilla;SI;NO;NO;Alto;SI;No;NO;3.18;2464;11743;0;2;38;0
CLI14454;B;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Granada;SI;NO;NO;Medio-Bajo;SI;No;NO;2.96;7284;9549;1;2;41;6
CLI14478;B;TIPO1;FUEL 1;Baja;M;Otros;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;No;NO;2.78;1750;12789;0;2;50;0
CLI14488;B;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Funcionario;Alicante;SI;NO;NO;Medio-Bajo;SI;No;NO;2.99;2464;13264;0;2;45;0
CLI14492;B;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;SI;Alto;SI;No;NO;2.93;1750;6007;1;2;54;5
CLI14580;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Autonomo;Malaga;SI;NO;NO;Alto;SI;No;NO;3.48;2464;21167;1;3;39;8
CLI14592;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Guipuzcua;NO;SI;NO;Medio-Bajo;SI;Averia grave;NO;3.54;1750;18557;0;2;57;0
CLI14593;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Guipuzcua;NO;SI;NO;Medio-Bajo;SI;Averia muy grave;SI;3.54;1750;18557;0;2;49;0
CLI14606;B;TIPO1;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Almeria;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3.59;2615;26377;0;2;42;0
CLI14620;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;Averia grave;SI;3.55;2615;22029;0;2;45;0
CLI14632;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Navarra;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3.74;3453;8475;1;2;45;7
CLI14676;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;SI;3.74;1750;15985;0;2;43;0
CLI14685;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Funcionario;Madrid;NO;NO;NO;Alto;SI;Averia muy grave;SI;3.62;1750;11138;1;3;53;6
CLI14708;B;TIPO1;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;SI;3.63;2615;10097;0;3;43;0
CLI14711;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Lacoruna;SI;NO;NO;Medio;SI;No;NO;3.77;3453;8422;1;2;44;7
CLI14734;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;Averia leve;NO;3.54;2615;20820;1;2;59;8
CLI14763;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Asturias;SI;NO;NO;Alto;SI;No;NO;3.02;3453;6956;0;2;50;0
CLI14778;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Las Palmas;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3.36;1750;8578;0;2;30;0
CLI14788;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;No;NO;3.36;3453;5383;0;2;41;0
CLI14791;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Guipuzcua;SI;NO;NO;Medio-Bajo;SI;No;NO;3.16;1750;12527;0;3;39;0
CLI14796;B;TIPO1;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Gerona;SI;SI;NO;Medio-Bajo;SI;No;SI;3.35;2160;5369;0;2;62;0
CLI14810;B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Navarra;SI;NO;NO;Medio;SI;Averia muy grave;SI;3.29;1750;3127;0;2;46;0
CLI14816;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Lacoruna;SI;NO;NO;Medio;SI;No;NO;3.29;3696;31108;1;4;45;6
CLI14847;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Baleares;SI;NO;NO;Alto;SI;No;NO;3.21;3453;12930;1;2;51;8
CLI14859;B;TIPO1;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;3.07;4524;19680;1;1;44;10
CLI14906;B;TIPO1;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;3.07;4524;25363;0;2;37;0
CLI14915;B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;F;Empresa;Vizcaya;NO;NO;NO;Alto;SI;No;NO;3.14;1750;10689;1;2;37;5
CLI14916;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Gerona;SI;NO;SI;Alto;SI;Averia muy grave;SI;2.79;1750;10100;0;1;41;0
CLI14925;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;3.14;3453;9068;0;2;23;0
CLI14940;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia muy grave;SI;3.0;1750;17088;0;2;38;0
CLI14980;B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;2.89;3453;8840;1;1;59;7
CLI15010;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Santa Cruz de Tenerife;SI;NO;NO;Alto;SI;Averia grave;NO;2.81;2464;22171;0;2;50;0
CLI15053;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;No;NO;2.95;4304;16505;0;2;67;0
CLI15192;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;2.85;2464;8674;1;2;43;6
CLI15195;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;Alto;SI;No;NO;2.79;1750;11427;1;2;70;6
CLI15240;B;TIPO1;FUEL 1;Media;A;Contado;OTROS;F;Empresa;Castellon;SI;NO;NO;Alto;SI;No;NO;3.32;3353;5861;1;2;52;6
CLI15280;B;TIPO1;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Gerona;NO;NO;NO;Alto;SI;Averia leve;SI;3.84;1684;15716;0;3;47;0
CLI15295;B;TIPO1;FUEL 1;Alta;M;Otros;SOLTERO;M;Empresa;Barcelona;NO;NO;NO;Medio;SI;Averia muy grave;SI;3.56;3524;5885;0;2;26;0
CLI15304;B;TIPO1;FUEL 1;Alta;M;Contado;CASADO;F;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia muy grave;SI;3.23;1684;7114;0;2;40;0
CLI15334;B;TIPO1;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;2.54;3905;8267;1;1;48;7
CLI15379;B;TIPO6;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Alicante;SI;NO;NO;Alto;SI;Averia grave;NO;3.84;4593;13476;1;3;58;9
CLI15382;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia leve;NO;3.56;2510;26025;0;3;39;0
CLI15462;B;TIPO6;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Navarra;NO;NO;NO;Medio;SI;Averia muy grave;SI;3.32;2510;4249;0;2;54;0
CLI15471;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;SI;NO;Alto;SI;Averia muy grave;SI;3.26;2510;21565;0;2;41;0
CLI15473;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;3.31;2510;23533;1;2;48;9
CLI15515;B;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;2.98;3226;11417;0;1;59;0
CLI15527;B;TIPO6;FUEL 2;Media;M;Financiera Marca;EN PAREJA;M;Empresa;Lacoruna;SI;NO;NO;Medio;SI;Averia muy grave;SI;3.25;3375;26707;0;2;58;0
CLI15528;B;TIPO6;FUEL 2;Media;M;Contado;OTROS;F;Empresa;Valencia;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;3.23;2510;27100;0;2;52;0
CLI15540;B;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Autonomo;Malaga;SI;NO;NO;Otros;SI;Averia muy grave;SI;3.07;4838;40242;1;2;59;7
CLI15544;B;TIPO6;FUEL 2;Media;M;Otros;SOLTERO;F;Empresa;Albacete;SI;NO;NO;Alto;SI;Averia leve;NO;3.21;3765;32817;1;4;54;6
CLI15609;B;TIPO6;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Valencia;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2.79;2510;9890;0;2;59;0
CLI15614;B;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;2.97;3226;18387;0;2;58;0
CLI15637;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2.84;2510;29093;0;2;48;0
CLI15641;B;TIPO6;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Almeria;NO;NO;NO;Medio-Bajo;SI;No;NO;2.81;2510;13520;0;2;41;0
CLI15653;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;2.7;2510;26284;0;1;46;0
CLI15685;B;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;NO;Alto;SI;Averia muy grave;SI;2.6;3594;15126;0;2;53;0
CLI15696;B;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Salamanca;SI;NO;SI;Alto;SI;No;NO;2.55;2878;11418;1;2;63;7
CLI15712;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;2.56;2878;16832;0;2;40;0
CLI15742;B;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Granada;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2.34;3452;6083;0;2;47;0
CLI15746;B;TIPO6;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Granada;SI;NO;NO;Medio;SI;Averia muy grave;SI;2.53;5066;20986;0;2;45;0
CLI15747;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Castellon;NO;NO;NO;Medio-Bajo;SI;No;NO;2.46;2510;18324;0;2;55;0
CLI15779;B;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Pontevedra;SI;NO;NO;Medio;SI;No;NO;2.34;3452;23539;0;1;37;0
CLI15784;B;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Toledo;SI;NO;NO;Medio;SI;No;NO;2.29;6006;19310;1;2;43;6
CLI15786;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Baleares;SI;NO;NO;Alto;SI;Averia muy grave;SI;2.35;4935;9610;0;1;37;0
CLI15849;B;TIPO6;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;2.12;3226;27714;0;2;60;0
CLI15872;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Valencia;NO;NO;NO;Alto;SI;No;NO;2.07;2510;29977;1;1;58;10
CLI16063;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Funcionario;Las Palmas;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3.47;3430;16518;0;2;38;0
CLI16065;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;Averia muy grave;SI;3.51;2510;15573;0;2;43;0
CLI16066;B;TIPO1;FUEL 2;Media;M;Otros;OTROS;F;Empresa;Alicante;SI;NO;NO;Alto;SI;Averia leve;NO;3.88;4593;19871;1;4;45;10
CLI16110;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Gerona;SI;SI;NO;Alto;SI;Averia muy grave;SI;3.5;4295;25159;0;1;54;0
CLI16125;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;Averia muy grave;SI;3.5;3375;25435;0;2;44;0
CLI16157;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;Averia muy grave;SI;3.54;3375;22659;0;2;60;0
CLI16192;B;TIPO1;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;Averia leve;NO;3.51;3375;28678;0;2;45;0
CLI16206;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia muy grave;SI;2.94;2510;6782;0;2;55;0
CLI16225;B;TIPO1;FUEL 2;Media;M;Contado;OTROS;F;Empresa;Teruel;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3.41;4593;8219;0;2;54;0
CLI16236;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Medio;SI;Averia grave;NO;3.44;2510;19361;0;2;41;0
CLI16259;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Pontevedra;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3.02;5666;23797;1;1;60;7
CLI16265;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Teruel;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2.98;2510;14961;0;2;59;0
CLI16411;B;TIPO1;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Teruel;SI;NO;NO;Alto;SI;Averia muy grave;SI;2.84;3226;20843;0;2;45;0
CLI16431;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Jaen;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3.1;3226;29341;0;2;58;0
CLI16466;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;2.54;2878;12963;0;1;40;0
CLI16489;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Funcionario;Jaen;SI;NO;NO;Medio-Bajo;SI;No;NO;2.93;4593;27975;1;2;47;7
CLI16511;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia muy grave;SI;2.76;3765;32559;1;0;45;6
CLI16534;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Castellon;SI;NO;NO;Medio;SI;No;NO;2.69;4593;21294;1;1;51;10
CLI16596;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Castellon;SI;NO;NO;Alto;SI;No;NO;2.38;3452;19254;1;2;58;9
CLI16621;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;SI;NO;Alto;SI;No;NO;2.78;4838;44459;1;0;52;7
CLI16643;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Autonomo;Lacoruna;SI;NO;SI;Medio-Bajo;SI;Averia leve;NO;2.71;4593;11821;1;2;48;9
CLI16654;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Leon;NO;NO;NO;Medio-Bajo;SI;No;SI;2.31;2738;22944;0;1;50;0
CLI16657;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;2.45;3765;34651;1;1;55;6
CLI16658;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Murcia;NO;SI;NO;Alto;SI;No;NO;2.73;2510;27137;0;1;47;0
CLI16661;B;TIPO1;FUEL 2;Media;M;Contado;OTROS;M;Autonomo;Barcelona;SI;NO;NO;Alto;SI;No;NO;2.71;4593;17323;1;2;57;10
CLI16689;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Cantabria;SI;NO;NO;Medio-Bajo;SI;No;NO;2.45;5666;33988;1;0;42;8
CLI16766;B;TIPO1;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;2.64;3594;17872;0;2;45;0
CLI16781;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;Averia grave;NO;2.51;4795;24433;0;2;41;0
CLI16832;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Alicante;SI;NO;NO;Alto;SI;No;NO;2.35;3452;10684;1;2;57;7
CLI16844;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Almeria;NO;NO;NO;Medio-Bajo;SI;No;NO;2.12;3765;48466;0;1;46;0
CLI16865;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Malaga;NO;NO;NO;Alto;SI;No;NO;2.27;2738;21274;1;1;40;9
CLI17309;B;TIPO1;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Leon;SI;NO;NO;Alto;SI;Averia leve;SI;3.76;3281;17375;1;2;37;8
CLI17329;B;TIPO1;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;Medio;SI;Averia leve;NO;2.64;2784;14052;0;2;35;0
CLI17342;B;TIPO1;FUEL 2;Media;A;Contado;CASADO;F;Empresa;Barcelona;NO;SI;NO;Alto;SI;Averia muy grave;SI;3.37;2416;3174;0;2;61;0
CLI17347;B;TIPO1;FUEL 2;Media;A;Financiera Marca;CASADO;F;Autonomo;Las Palmas;SI;NO;NO;Alto;SI;Averia grave;NO;3.36;4447;5963;0;1;55;0
CLI17352;B;TIPO1;FUEL 2;Media;A;Financiera Marca;CASADO;F;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3.24;4447;18275;0;2;39;0
CLI17359;B;TIPO1;FUEL 2;Media;A;Financiera Marca;CASADO;M;Funcionario;Cordoba;SI;NO;NO;Medio;SI;Averia muy grave;SI;3.1;4447;10625;0;1;38;0
CLI17376;B;TIPO1;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;2.79;3130;23683;0;2;41;0
CLI17389;B;TIPO1;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Guadalajara;SI;NO;NO;Alto;SI;Averia muy grave;SI;2.37;3349;24083;0;2;54;0
CLI17391;B;TIPO1;FUEL 2;Media;A;Contado;CASADO;M;Empresa;Lerida;NO;NO;NO;Medio-Bajo;SI;No;NO;2.35;3952;36522;0;0;61;0
CLI17401;B;TIPO1;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Almeria;SI;NO;SI;Alto;SI;No;NO;2.2;2635;18971;1;2;44;8
CLI17531;C;TIPO4;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Murcia;NO;NO;NO;Medio-Bajo;SI;No;NO;8.51;2326;11525;0;5;37;0
CLI17684;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Salamanca;NO;NO;NO;Medio;SI;Averia muy grave;SI;9.75;4390;7423;0;9;59;0
CLI17733;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia grave;NO;9.6;3299;9032;1;5;43;7
CLI17770;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Navarra;SI;NO;NO;Alto;SI;Averia muy grave;SI;9.43;3800;4876;0;9;45;0
CLI17813;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Valencia;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;9.35;2392;12006;0;7;42;0
CLI17867;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;F;Autonomo;Valencia;SI;NO;NO;Medio;SI;No;NO;9.68;4206;11472;0;6;58;0
CLI17906;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;9.26;2392;17716;0;8;28;0
CLI17920;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia grave;NO;9.11;5131;11496;1;8;55;9
CLI18140;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia muy grave;SI;9.26;2576;6774;0;7;47;0
CLI18156;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Funcionario;Lacoruna;NO;NO;NO;Alto;SI;Averia muy grave;SI;9.59;2098;11526;0;7;51;0
CLI18164;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Alava;NO;NO;NO;Medio;SI;No;NO;9.64;2282;10687;0;6;61;0
CLI18194;C;TIPO4;FUEL 1;Media;A;Otros;CASADO;F;Empresa;Zaragoza;SI;NO;NO;Medio;SI;No;NO;7.84;3137;10278;0;3;38;0
CLI18233;C;TIPO4;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;9.02;3347;11633;0;4;57;0
CLI18347;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Tarragona;NO;NO;NO;Medio-Bajo;SI;Averia grave;SI;8.85;3728;22322;0;4;40;0
CLI18421;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;Averia leve;NO;9.01;4965;17689;1;9;46;10
CLI18659;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;SI;8.56;5360;40854;1;9;43;8
CLI18856;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;SI;No;NO;7.26;3553;16252;0;3;51;0
CLI18863;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Lerida;NO;NO;NO;Medio-Bajo;SI;No;NO;7.76;3019;6774;0;4;53;0
CLI18972;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Valencia;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;7.21;3522;20147;0;4;53;0
CLI19001;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Pontevedra;NO;NO;NO;Medio-Bajo;SI;No;SI;6.31;3695;15782;0;4;59;0
CLI19091;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;9.7;6861;26035;1;7;48;9
CLI19113;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Gerona;SI;NO;NO;Alto;SI;Averia muy grave;SI;9.5;2576;18278;0;9;42;0
CLI19176;C;TIPO4;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;SI;Averia muy grave;SI;9.43;2576;8163;0;7;48;0
CLI19189;C;TIPO4;FUEL 2;Media;M;Otros;SOLTERO;F;Empresa;Pontevedra;NO;NO;NO;Medio;SI;Averia muy grave;SI;9.43;2576;29064;0;5;53;0
CLI19298;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Medio;SI;Averia muy grave;SI;9.6;2098;12717;0;8;39;0
CLI19505;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Malaga;SI;NO;NO;Medio;SI;Averia muy grave;SI;9.34;3141;12950;0;4;58;0
CLI19545;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio;SI;Averia muy grave;SI;9.17;2870;10392;0;6;40;0
CLI19552;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Toledo;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;8.88;3621;14659;0;8;56;0
